month,county,sales_volume,median_price,vol_prev_year,med_prev_year,yoy_sales_volume,yoy_median_price
2011-10-01,ISLES OF SCILLY,4,270000.0,2,365000.0,1.0,-0.2602739726027397
2011-10-01,KENT,1715,190000.0,1781,190000.0,-0.03705783267827063,0.0
2011-10-01,LANCASHIRE,1163,125000.0,1169,129000.0,-0.0051325919589392645,-0.031007751937984496
2011-10-01,LEICESTER,208,120000.0,273,125000.0,-0.23809523809523808,-0.04
2011-10-01,LEICESTERSHIRE,806,157750.0,722,156614.5,0.11634349030470914,0.007250286531579132
2011-10-01,LINCOLNSHIRE,930,134975.0,904,138000.0,0.028761061946902654,-0.021920289855072463
2011-10-01,LUTON,175,150000.0,168,148850.0,0.041666666666666664,0.007725898555592879
2011-10-01,MEDWAY,292,143250.0,259,152500.0,0.1274131274131274,-0.060655737704918035
2011-10-01,MERSEYSIDE,1130,124475.0,1000,125000.0,0.13,-0.0042
2011-10-01,MERTHYR TYDFIL,41,85000.0,54,84000.0,-0.24074074074074073,0.011904761904761904
2011-10-01,MIDDLESBROUGH,122,99950.0,106,106000.0,0.1509433962264151,-0.05707547169811321
2011-10-01,MILTON KEYNES,276,169500.0,309,186000.0,-0.10679611650485436,-0.08870967741935484
2011-10-01,MONMOUTHSHIRE,99,175000.0,89,180000.0,0.11235955056179775,-0.027777777777777776
2011-10-01,NEATH PORT TALBOT,113,100000.0,146,107125.0,-0.22602739726027396,-0.06651108518086347
2011-10-01,NEWPORT,108,120000.0,105,115000.0,0.02857142857142857,0.043478260869565216
2011-10-01,NORFOLK,1183,159000.0,1130,165000.0,0.046902654867256637,-0.03636363636363636
2011-10-01,NORTH EAST LINCOLNSHIRE,185,112500.0,139,110500.0,0.33093525179856115,0.01809954751131222
2011-10-01,NORTH LINCOLNSHIRE,140,110000.0,140,120000.0,0.0,-0.08333333333333333
2011-10-01,NORTH SOMERSET,306,182250.0,277,190000.0,0.10469314079422383,-0.04078947368421053
2011-10-01,NORTH YORKSHIRE,675,169950.0,646,177500.0,0.04489164086687306,-0.042535211267605635
2011-10-01,NORTHAMPTONSHIRE,756,150000.0,739,148000.0,0.023004059539918808,0.013513513513513514
2011-10-01,NORTHUMBERLAND,307,140000.0,332,160000.0,-0.07530120481927711,-0.125
2011-10-01,NOTTINGHAMSHIRE,823,132000.0,889,139500.0,-0.07424071991001124,-0.053763440860215055
2011-10-01,OXFORDSHIRE,791,245000.0,756,245000.0,0.046296296296296294,0.0
2011-10-01,PEMBROKESHIRE,121,147500.0,129,175000.0,-0.06201550387596899,-0.15714285714285714
2011-10-01,POOLE,234,211750.0,215,212000.0,0.08837209302325581,-0.0011792452830188679
2011-10-01,PORTSMOUTH,190,145000.0,216,152750.0,-0.12037037037037036,-0.05073649754500818
2011-10-01,POWYS,129,160000.0,130,152500.0,-0.007692307692307693,0.04918032786885246
2011-10-01,READING,172,188500.0,187,190000.0,-0.08021390374331551,-0.007894736842105263
2011-10-01,REDCAR AND CLEVELAND,126,110000.0,127,118000.0,-0.007874015748031496,-0.06779661016949153
2011-10-01,RHONDDA CYNON TAFF,199,89000.0,254,93000.0,-0.21653543307086615,-0.043010752688172046
2011-10-01,RUTLAND,37,199999.0,57,185000.0,-0.3508771929824561,0.08107567567567568
2011-10-01,SHROPSHIRE,287,180000.0,321,174500.0,-0.1059190031152648,0.03151862464183381
2011-10-01,SLOUGH,106,191250.0,105,198000.0,0.009523809523809525,-0.03409090909090909
2011-10-01,SOMERSET,709,175000.0,730,175000.0,-0.028767123287671233,0.0
2011-10-01,SOUTH GLOUCESTERSHIRE,303,190000.0,310,181000.0,-0.02258064516129032,0.049723756906077346
2011-10-01,SOUTH YORKSHIRE,1126,112999.5,1134,117000.0,-0.007054673721340388,-0.034192307692307695
2011-10-01,SOUTHAMPTON,206,160000.0,213,165000.0,-0.03286384976525822,-0.030303030303030304
2011-10-01,SOUTHEND-ON-SEA,220,187750.0,198,181000.0,0.1111111111111111,0.03729281767955801
2011-10-01,STAFFORDSHIRE,760,148000.0,750,150000.0,0.013333333333333334,-0.013333333333333334
2011-10-01,STOCKTON-ON-TEES,199,120000.0,194,123000.0,0.02577319587628866,-0.024390243902439025
2011-10-01,STOKE-ON-TRENT,203,89000.0,208,85000.0,-0.02403846153846154,0.047058823529411764
2011-10-01,SUFFOLK,870,164000.0,928,171375.0,-0.0625,-0.043034281546316555
2011-10-01,SURREY,1481,300000.0,1411,303000.0,0.04961020552799433,-0.009900990099009901
2011-10-01,SWANSEA,214,127475.0,246,124500.0,-0.13008130081300814,0.02389558232931727
2011-10-01,SWINDON,241,157000.0,242,155750.0,-0.004132231404958678,0.008025682182985553
2011-10-01,THE VALE OF GLAMORGAN,137,160000.0,103,167950.0,0.3300970873786408,-0.04733551652277464
2011-10-01,THURROCK,133,170000.0,130,168000.0,0.023076923076923078,0.011904761904761904
2011-10-01,TORBAY,196,160000.0,159,163000.0,0.23270440251572327,-0.018404907975460124
2011-10-01,TORFAEN,85,124000.0,76,115000.0,0.11842105263157894,0.0782608695652174
2011-10-01,TYNE AND WEAR,916,113250.0,957,127000.0,-0.042842215256008356,-0.10826771653543307
2011-10-01,WARRINGTON,173,147000.0,215,160900.0,-0.19534883720930232,-0.08638906152889994
2011-10-01,WARWICKSHIRE,625,172000.0,641,187500.0,-0.0249609984399376,-0.08266666666666667
2011-10-01,WEST BERKSHIRE,210,240000.0,192,245125.0,0.09375,-0.020907700152983173
2011-10-01,WEST MIDLANDS,2256,125000.0,2267,131000.0,-0.004852227613586237,-0.04580152671755725
2011-10-01,WEST SUSSEX,1159,219000.0,1211,230000.0,-0.042939719240297276,-0.04782608695652174
2011-10-01,WEST YORKSHIRE,1973,122000.0,1990,129950.0,-0.008542713567839196,-0.061177375913813004
2011-10-01,WILTSHIRE,539,208950.0,577,207999.0,-0.0658578856152513,0.004572137366045029
2011-10-01,WINDSOR AND MAIDENHEAD,166,357500.0,174,323750.0,-0.04597701149425287,0.10424710424710425
2011-10-01,WOKINGHAM,207,270000.0,195,272000.0,0.06153846153846154,-0.007352941176470588
2011-10-01,WORCESTERSHIRE,618,171000.0,634,170500.0,-0.025236593059936908,0.002932551319648094
2011-10-01,WREKIN,127,141000.0,130,141000.0,-0.023076923076923078,0.0
2011-10-01,WREXHAM,103,133500.0,114,132000.0,-0.09649122807017543,0.011363636363636364
2011-10-01,YORK,260,175000.0,243,172000.0,0.06995884773662552,0.01744186046511628
2011-11-01,BATH AND NORTH EAST SOMERSET,191,240000.0,218,232750.0,-0.12385321100917432,0.031149301825993556
2011-11-01,BEDFORD,176,178000.0,193,197500.0,-0.08808290155440414,-0.09873417721518987
2011-11-01,BLACKBURN WITH DARWEN,119,102000.0,136,101500.0,-0.125,0.0049261083743842365
2011-11-01,BLACKPOOL,122,99000.0,110,116750.0,0.10909090909090909,-0.15203426124197003
2011-11-01,BLAENAU GWENT,38,66725.0,55,73500.0,-0.3090909090909091,-0.09217687074829932
2011-11-01,BOURNEMOUTH,271,195000.0,222,198000.0,0.22072072072072071,-0.015151515151515152
2011-11-01,BRACKNELL FOREST,155,224950.0,142,229725.0,0.09154929577464789,-0.020785722058983568
2011-11-01,BRIDGEND,141,132950.0,119,120000.0,0.18487394957983194,0.10791666666666666
2011-11-01,BRIGHTON AND HOVE,366,235000.0,370,243500.0,-0.010810810810810811,-0.03490759753593429
2011-11-01,BUCKINGHAMSHIRE,621,279999.0,583,273950.0,0.06518010291595197,0.022080671655411572
2011-11-01,CAERPHILLY,153,105000.0,179,107000.0,-0.1452513966480447,-0.018691588785046728
2011-11-01,CAMBRIDGESHIRE,882,198000.0,786,195000.0,0.12213740458015267,0.015384615384615385
2011-11-01,CARDIFF,404,166000.0,360,151750.0,0.12222222222222222,0.09390444810543658
2011-11-01,CARMARTHENSHIRE,168,130000.0,172,131250.0,-0.023255813953488372,-0.009523809523809525
2011-11-01,CENTRAL BEDFORDSHIRE,353,185000.0,347,190000.0,0.01729106628242075,-0.02631578947368421
2011-11-01,CEREDIGION,59,170000.0,65,180000.0,-0.09230769230769231,-0.05555555555555555
2011-11-01,CHESHIRE EAST,431,178000.0,450,171975.0,-0.042222222222222223,0.035034161942142754
2011-11-01,CHESHIRE WEST AND CHESTER,296,149249.5,346,155000.0,-0.14450867052023122,-0.0371
2011-11-01,CITY OF BRISTOL,588,166375.0,461,178000.0,0.2754880694143167,-0.06530898876404495
2011-11-01,CITY OF DERBY,260,118975.0,259,120000.0,0.003861003861003861,-0.008541666666666666
2011-11-01,CITY OF KINGSTON UPON HULL,216,93250.0,196,90500.0,0.10204081632653061,0.03038674033149171
2011-11-01,CITY OF NOTTINGHAM,206,91250.0,244,99000.0,-0.1557377049180328,-0.07828282828282829
2011-11-01,CITY OF PETERBOROUGH,220,125000.0,158,135000.0,0.3924050632911392,-0.07407407407407407
2011-11-01,CITY OF PLYMOUTH,312,142000.0,290,135000.0,0.07586206896551724,0.05185185185185185
2011-11-01,CONWY,154,159000.0,128,149000.0,0.203125,0.06711409395973154
2011-11-01,CORNWALL,658,184000.0,621,195000.0,0.05958132045088567,-0.05641025641025641
2011-11-01,COUNTY DURHAM,479,104000.0,436,99969.0,0.09862385321100918,0.040322499974992244
2011-11-01,CUMBRIA,528,140000.0,570,139975.0,-0.07368421052631578,0.0001786033220217896
2011-11-01,DARLINGTON,129,125000.0,99,123500.0,0.30303030303030304,0.012145748987854251
2011-11-01,DENBIGHSHIRE,87,115000.0,80,129100.0,0.0875,-0.10921766072811774
2011-11-01,DERBYSHIRE,805,130000.0,765,139950.0,0.05228758169934641,-0.07109682029296177
2011-11-01,DEVON,1070,190000.0,1067,198488.0,0.0028116213683223993,-0.04276329047599855
2011-11-01,DORSET,556,235000.0,583,227500.0,-0.04631217838765009,0.03296703296703297
2011-11-01,EAST RIDING OF YORKSHIRE,439,148000.0,374,136000.0,0.17379679144385027,0.08823529411764706
2011-11-01,EAST SUSSEX,871,200000.0,709,209950.0,0.22849083215796898,-0.04739223624672541
2011-11-01,ESSEX,1809,203700.0,1632,205000.0,0.10845588235294118,-0.006341463414634147
2011-11-01,FLINTSHIRE,143,130000.0,116,134237.5,0.23275862068965517,-0.03156718502653878
2011-11-01,GLOUCESTERSHIRE,725,180000.0,780,180000.0,-0.07051282051282051,0.0
2011-11-01,GREATER LONDON,8030,285000.0,7747,282000.0,0.03653026978185104,0.010638297872340425
2011-11-01,GREATER MANCHESTER,2354,120000.0,2237,122000.0,0.052302190433616454,-0.01639344262295082
2011-11-01,GWYNEDD,133,126950.0,98,129750.0,0.35714285714285715,-0.02157996146435453
2011-11-01,HALTON,85,108000.0,77,115000.0,0.1038961038961039,-0.06086956521739131
2011-11-01,HAMPSHIRE,1770,225000.0,1584,227000.0,0.11742424242424243,-0.00881057268722467
2011-11-01,HARTLEPOOL,84,93475.0,74,114250.0,0.13513513513513514,-0.18183807439824945
2011-11-01,HEREFORDSHIRE,174,179250.0,194,185000.0,-0.10309278350515463,-0.031081081081081083
2011-11-01,HERTFORDSHIRE,1425,246000.0,1298,245000.0,0.09784283513097072,0.004081632653061225
2011-11-01,ISLE OF ANGLESEY,56,132000.0,60,147500.0,-0.06666666666666667,-0.10508474576271186
2011-11-01,ISLE OF WIGHT,188,165995.0,189,170000.0,-0.005291005291005291,-0.023558823529411764
2011-11-01,KENT,1856,190000.0,1642,195000.0,0.13032886723507917,-0.02564102564102564
2011-11-01,LANCASHIRE,1173,122995.0,1177,125000.0,-0.0033984706881903144,-0.01604
2011-11-01,LEICESTER,218,125000.0,261,109950.0,-0.16475095785440613,0.13688040018190087
2011-11-01,LEICESTERSHIRE,733,154995.0,722,155000.0,0.015235457063711912,-3.2258064516129034e-05
2011-11-01,LINCOLNSHIRE,916,132000.0,835,138000.0,0.09700598802395209,-0.043478260869565216
2011-11-01,LUTON,174,153250.0,155,150000.0,0.12258064516129032,0.021666666666666667
2011-11-01,MEDWAY,326,154500.0,250,155500.0,0.304,-0.006430868167202572
2011-11-01,MERSEYSIDE,1086,125000.0,925,123000.0,0.17405405405405405,0.016260162601626018
2011-11-01,MERTHYR TYDFIL,46,85500.0,47,75000.0,-0.02127659574468085,0.14
2011-11-01,MIDDLESBROUGH,145,107500.0,101,99950.0,0.43564356435643564,0.07553776888444222
2011-11-01,MILTON KEYNES,342,180000.0,312,170500.0,0.09615384615384616,0.05571847507331378
2011-11-01,MONMOUTHSHIRE,89,205000.0,127,190000.0,-0.2992125984251969,0.07894736842105263
2011-11-01,NEATH PORT TALBOT,122,96750.0,120,101500.0,0.016666666666666666,-0.046798029556650245
2011-11-01,NEWPORT,124,136000.0,115,125000.0,0.0782608695652174,0.088
2011-11-01,NORFOLK,1094,162000.0,1078,160000.0,0.014842300556586271,0.0125
2011-11-01,NORTH EAST LINCOLNSHIRE,189,114950.0,156,117250.0,0.21153846153846154,-0.019616204690831557
2011-11-01,NORTH LINCOLNSHIRE,171,110000.0,151,120000.0,0.13245033112582782,-0.08333333333333333
2011-11-01,NORTH SOMERSET,299,184950.0,310,189500.0,-0.035483870967741936,-0.024010554089709764
2011-11-01,NORTH YORKSHIRE,750,175500.0,694,180000.0,0.08069164265129683,-0.025
2011-11-01,NORTHAMPTONSHIRE,860,150000.0,705,149950.0,0.2198581560283688,0.00033344448149383126
2011-11-01,NORTHUMBERLAND,322,130000.0,290,133500.0,0.1103448275862069,-0.026217228464419477
2011-11-01,NOTTINGHAMSHIRE,914,133700.0,888,130000.0,0.02927927927927928,0.02846153846153846
2011-11-01,OXFORDSHIRE,759,248000.0,730,247750.0,0.03972602739726028,0.0010090817356205853
2011-11-01,PEMBROKESHIRE,126,161250.0,136,156750.0,-0.07352941176470588,0.028708133971291867
2011-11-01,POOLE,205,209950.0,193,205000.0,0.06217616580310881,0.024146341463414635
2011-11-01,PORTSMOUTH,199,150000.0,195,141000.0,0.020512820512820513,0.06382978723404255
2011-11-01,POWYS,107,160000.0,95,165000.0,0.12631578947368421,-0.030303030303030304
2011-11-01,READING,162,194500.0,167,190000.0,-0.029940119760479042,0.02368421052631579
2011-11-01,REDCAR AND CLEVELAND,144,115750.0,121,124500.0,0.19008264462809918,-0.07028112449799197
2011-11-01,RHONDDA CYNON TAFF,241,93000.0,207,90000.0,0.1642512077294686,0.03333333333333333
2011-11-01,RUTLAND,39,185000.0,47,230000.0,-0.1702127659574468,-0.1956521739130435
2011-11-01,SHROPSHIRE,300,170000.0,286,166000.0,0.04895104895104895,0.024096385542168676
2011-11-01,SLOUGH,96,196500.0,119,195000.0,-0.19327731092436976,0.007692307692307693
2011-11-01,SOMERSET,688,175000.0,648,182750.0,0.06172839506172839,-0.04240766073871409
2011-11-01,SOUTH GLOUCESTERSHIRE,331,186000.0,310,185000.0,0.06774193548387097,0.005405405405405406
2011-11-01,SOUTH YORKSHIRE,1179,115000.0,1080,118747.5,0.09166666666666666,-0.03155855912756058
2011-11-01,SOUTHAMPTON,251,160000.0,223,160500.0,0.12556053811659193,-0.003115264797507788
2011-11-01,SOUTHEND-ON-SEA,238,178000.0,223,179995.0,0.06726457399103139,-0.011083641212255895
2011-11-01,STAFFORDSHIRE,853,142000.0,750,148000.0,0.13733333333333334,-0.04054054054054054
2011-11-01,STOCKTON-ON-TEES,217,118000.0,216,132747.5,0.004629629629629629,-0.11109437089210719
2011-11-01,STOKE-ON-TRENT,201,90000.0,186,89000.0,0.08064516129032258,0.011235955056179775
2011-11-01,SUFFOLK,976,165000.0,931,165000.0,0.04833512352309345,0.0
2011-11-01,SURREY,1566,280000.0,1481,306000.0,0.05739365293720459,-0.08496732026143791
2011-11-01,SWANSEA,238,125000.0,241,120000.0,-0.012448132780082987,0.041666666666666664
2011-11-01,SWINDON,292,152000.0,198,163500.0,0.47474747474747475,-0.07033639143730887
2011-11-01,THE VALE OF GLAMORGAN,141,165000.0,147,167500.0,-0.04081632653061224,-0.014925373134328358
2011-11-01,THURROCK,152,166250.0,160,176500.0,-0.05,-0.05807365439093484
2011-11-01,TORBAY,186,155000.0,153,150000.0,0.21568627450980393,0.03333333333333333
2011-11-01,TORFAEN,82,116878.0,63,120000.0,0.30158730158730157,-0.026016666666666667
2011-11-01,TYNE AND WEAR,988,120000.0,788,123000.0,0.25380710659898476,-0.024390243902439025
2011-11-01,WARRINGTON,168,146500.0,191,144950.0,-0.12041884816753927,0.010693342531907554
2011-11-01,WARWICKSHIRE,635,175000.0,581,168000.0,0.09294320137693632,0.041666666666666664
2011-11-01,WEST BERKSHIRE,179,240000.0,203,246000.0,-0.11822660098522167,-0.024390243902439025
2011-11-01,WEST MIDLANDS,2257,126000.0,2091,130000.0,0.07938785270205644,-0.03076923076923077
2011-11-01,WEST SUSSEX,1206,225000.0,1076,230125.0,0.120817843866171,-0.022270505160239002
2011-11-01,WEST YORKSHIRE,2035,125000.0,1845,132000.0,0.10298102981029811,-0.05303030303030303
2011-11-01,WILTSHIRE,543,210000.0,523,200000.0,0.03824091778202677,0.05
2011-11-01,WINDSOR AND MAIDENHEAD,162,292695.0,160,305500.0,0.0125,-0.041914893617021276
2011-11-01,WOKINGHAM,218,275000.0,191,278000.0,0.14136125654450263,-0.01079136690647482
2011-11-01,WORCESTERSHIRE,671,176000.0,610,177500.0,0.1,-0.008450704225352112
2011-11-01,WREKIN,146,133500.0,110,145000.0,0.32727272727272727,-0.07931034482758621
2011-11-01,WREXHAM,113,137500.0,90,130625.0,0.25555555555555554,0.05263157894736842
2011-11-01,YORK,266,170000.0,216,185000.0,0.23148148148148148,-0.08108108108108109
2011-12-01,BATH AND NORTH EAST SOMERSET,220,230000.0,203,222000.0,0.08374384236453201,0.036036036036036036
2011-12-01,BEDFORD,247,170000.0,217,190000.0,0.1382488479262673,-0.10526315789473684
2011-12-01,BLACKBURN WITH DARWEN,106,87750.0,143,97000.0,-0.25874125874125875,-0.09536082474226804
2011-12-01,BLACKPOOL,126,98250.0,116,105000.0,0.08620689655172414,-0.06428571428571428
2011-12-01,BLAENAU GWENT,57,70000.0,58,68975.0,-0.017241379310344827,0.014860456687205509
2011-12-01,BOURNEMOUTH,254,186750.0,189,190000.0,0.3439153439153439,-0.017105263157894738
2011-12-01,BRACKNELL FOREST,178,235000.0,158,222250.0,0.12658227848101267,0.05736782902137233
2011-12-01,BRIDGEND,153,125000.0,126,125500.0,0.21428571428571427,-0.00398406374501992
2011-12-01,BRIGHTON AND HOVE,404,240750.0,378,229500.0,0.06878306878306878,0.049019607843137254
2011-12-01,BUCKINGHAMSHIRE,740,249950.0,589,263000.0,0.2563667232597623,-0.04961977186311787
2011-12-01,CAERPHILLY,164,110000.0,129,105000.0,0.2713178294573643,0.047619047619047616
2011-12-01,CAMBRIDGESHIRE,945,200000.0,774,195000.0,0.22093023255813954,0.02564102564102564
2011-12-01,CARDIFF,370,155000.0,318,157925.0,0.16352201257861634,-0.018521450055406046
2011-12-01,CARMARTHENSHIRE,221,132500.0,196,130000.0,0.12755102040816327,0.019230769230769232
2011-12-01,CENTRAL BEDFORDSHIRE,427,191500.0,340,199995.0,0.25588235294117645,-0.04247606190154754
2011-12-01,CEREDIGION,56,156250.0,59,167500.0,-0.05084745762711865,-0.06716417910447761
2011-12-01,CHESHIRE EAST,453,171000.0,365,163000.0,0.2410958904109589,0.049079754601226995
2011-12-01,CHESHIRE WEST AND CHESTER,365,153950.0,332,152250.0,0.09939759036144578,0.01116584564860427
2011-12-01,CITY OF BRISTOL,597,161000.0,470,166625.0,0.2702127659574468,-0.03375843960990248
2011-12-01,CITY OF DERBY,285,120000.0,220,120000.0,0.29545454545454547,0.0
2011-12-01,CITY OF KINGSTON UPON HULL,254,89225.0,170,96000.0,0.49411764705882355,-0.07057291666666667
2011-12-01,CITY OF NOTTINGHAM,248,95000.0,240,104000.0,0.03333333333333333,-0.08653846153846154
2011-12-01,CITY OF PETERBOROUGH,253,145000.0,196,141000.0,0.29081632653061223,0.028368794326241134
2011-12-01,CITY OF PLYMOUTH,291,142500.0,319,145000.0,-0.0877742946708464,-0.017241379310344827
2011-12-01,CONWY,125,134500.0,119,150000.0,0.05042016806722689,-0.10333333333333333
2011-12-01,CORNWALL,758,177000.0,732,190000.0,0.03551912568306011,-0.06842105263157895
2011-12-01,COUNTY DURHAM,526,110000.0,536,107750.0,-0.018656716417910446,0.02088167053364269
2011-12-01,CUMBRIA,585,130000.0,483,142000.0,0.2111801242236025,-0.08450704225352113
2011-12-01,DARLINGTON,107,118000.0,80,125000.0,0.3375,-0.056
2011-12-01,DENBIGHSHIRE,127,129000.0,85,125000.0,0.49411764705882355,0.032
2011-12-01,DERBYSHIRE,886,135500.0,759,135950.0,0.1673254281949934,-0.0033100404560500183
2011-12-01,DEVON,1090,189972.5,1010,200000.0,0.07920792079207921,-0.0501375
2011-12-01,DORSET,577,227000.0,556,225500.0,0.03776978417266187,0.0066518847006651885
2011-12-01,EAST RIDING OF YORKSHIRE,443,134000.0,350,147747.5,0.26571428571428574,-0.09304725968290496
2011-12-01,EAST SUSSEX,880,204500.0,730,204500.0,0.2054794520547945,0.0
2011-12-01,ESSEX,1808,204500.0,1659,202000.0,0.08981314044605183,0.012376237623762377
2011-12-01,FLINTSHIRE,135,132000.0,126,135972.5,0.07142857142857142,-0.029215466362683632
2011-12-01,GLOUCESTERSHIRE,763,180000.0,750,185000.0,0.017333333333333333,-0.02702702702702703
2011-12-01,GREATER LONDON,8288,282725.0,7511,285000.0,0.10344827586206896,-0.007982456140350877
2011-12-01,GREATER MANCHESTER,2588,125000.0,2337,125000.0,0.10740265297389816,0.0
2011-12-01,GWYNEDD,112,130000.0,139,139000.0,-0.19424460431654678,-0.06474820143884892
2011-12-01,HALTON,100,125000.0,93,105000.0,0.07526881720430108,0.19047619047619047
2011-12-01,HAMPSHIRE,1772,225000.0,1612,223050.0,0.09925558312655088,0.008742434431741762
2011-12-01,HARTLEPOOL,74,118500.0,83,110000.0,-0.10843373493975904,0.07727272727272727
2011-12-01,HEREFORDSHIRE,219,185000.0,170,170000.0,0.28823529411764703,0.08823529411764706
2011-12-01,HERTFORDSHIRE,1483,242000.0,1434,248475.0,0.03417015341701534,-0.02605895965388872
2011-12-01,ISLE OF ANGLESEY,64,132750.0,52,134000.0,0.23076923076923078,-0.009328358208955223
2011-12-01,ISLE OF WIGHT,208,172750.0,195,172500.0,0.06666666666666667,0.0014492753623188406
2011-12-01,KENT,1920,193000.0,1744,182000.0,0.10091743119266056,0.06043956043956044
2011-12-01,LANCASHIRE,1378,125000.0,1203,130000.0,0.14546965918536992,-0.038461538461538464
2011-12-01,LEICESTER,244,120000.0,269,121800.0,-0.09293680297397769,-0.014778325123152709
2011-12-01,LEICESTERSHIRE,797,160650.0,764,155500.0,0.04319371727748691,0.033118971061093246
2011-12-01,LINCOLNSHIRE,978,138000.0,868,137500.0,0.12672811059907835,0.0036363636363636364
